mean_r,mean_g,mean_b,std_r,std_g,std_b,brightness
0.5543058108660132,0.41946018858932,0.5578818593409591,0.2698933395752853,0.2773561653277726,0.24260550620152185,0.5105492862654322
0.8095401007625914,0.643944461465183,0.8395769505719622,0.15376472641663766,0.19525641506863198,0.12929840355538827,0.7643538375998548
0.8682657611656533,0.8220392497277412,0.8721988187636899,0.08549560040577514,0.15031344999710566,0.08709225535376545,0.8541679432189545
0.7932100183824004,0.6455941925381622,0.7336435355392652,0.1868488983780154,0.21761718805211955,0.1840662492292948,0.7241492488198984
0.8527565019063923,0.58540773080068,0.8088537411493101,0.11788963424859195,0.18679659022909845,0.12520256874024305,0.749005991285403
0.5852273114106862,0.40404794730390825,0.5408756297658028,0.2647258740629262,0.26511975252087133,0.23686160452158264,0.5100502961601308
0.5890561172385872,0.4276377825435741,0.714683755446691,0.1846026663557162,0.17815741934516002,0.14493351051264333,0.5771258850762527
0.5630310457516474,0.2987894029139427,0.6523471541394753,0.20449833151934166,0.17572848448230116,0.14951739629867478,0.5047225342683369
0.8246689474401667,0.7239008884804485,0.8249770220589092,0.15102182094231154,0.19647295423261965,0.14123163632171515,0.7911822859931009
0.8066444546569337,0.618765744144913,0.7160211567266416,0.15731358156168992,0.1732997498182075,0.15777540357446684,0.7138104518427743
0.8717822372005006,0.7587077886711158,0.8083171636711106,0.12356884793536009,0.15829754879215474,0.13447014619850017,0.8129357298474947
0.7785858353759099,0.49024501293573536,0.752602890114481,0.1552842054725106,0.24636918320961412,0.15331814814375902,0.6738112461419753
0.532139756944451,0.2886995336328975,0.6324214494826219,0.1937644698067945,0.1647895201044081,0.13805208364861363,0.48442024668663763
0.8709754561547555,0.7630765761166499,0.8205397263072882,0.15505329643838747,0.19802610490667458,0.1597806944075689,0.8181972528594771
0.7088379970043803,0.5385620915032747,0.6380523216231091,0.24944940782892985,0.28277185963537577,0.2450309376320031,0.6284841367102397
0.6990668402778093,0.5466984102668949,0.6467754289216008,0.2166915268686712,0.2368864981925776,0.20383685617007227,0.6308468931554103
0.3628842422385658,0.20193014705882414,0.5803874761710401,0.1660046202882915,0.12843235635129122,0.12882535599468992,0.3817339551561365
0.6140459048202924,0.3218362779139587,0.6974626395697864,0.12125097186921473,0.10496286821241335,0.09278276279445428,0.5444482741013071
0.7940240332244823,0.7216562840414483,0.8215588405501939,0.13698664132105995,0.18148311946516854,0.11649049059685511,0.7790797192719681
0.7588167211329349,0.6665100762527412,0.7360264331427396,0.23599444152941254,0.2935429584988696,0.2221845705758077,0.7204510768427741
0.6071150769335658,0.47986919594226163,0.6044760178377108,0.24039752368008357,0.2536143468323454,0.21513402255208874,0.5638200969045025
0.5889084626906494,0.3586835341775711,0.6778688385076902,0.14776048135689623,0.13934000325040838,0.11731962397182841,0.5418202784586057
0.5523663024237464,0.33033939270151874,0.6549253642429589,0.20242625540486647,0.18486968258993605,0.1552545809262351,0.512543686456064
0.7270718443627926,0.6040547555828015,0.6944644437636599,0.19772701839018764,0.21482937656651707,0.185999202292502,0.6751970145697167
0.8531054261983164,0.762678291802902,0.8161585988562802,0.15618854163663676,0.18537116002456885,0.1574531050430131,0.8106474389524329
0.7660905160675937,0.5870319308279055,0.8104392190904804,0.19082203765901776,0.22303486211080142,0.15893142779254013,0.7211872219952796
0.7701516544118159,0.6442078567538368,0.7277782032952553,0.20000941863715793,0.235389772688616,0.19976612834356555,0.7140459048202615
0.723150701252798,0.5302219498910657,0.805204503676565,0.14461920935243566,0.14199763967650325,0.10723703408826457,0.6861923849400872
0.8606124046841168,0.7338043811274573,0.7913598686002218,0.16786047942501314,0.2622571990457891,0.20455692519544566,0.7952588848039217
0.7266846235022213,0.5666343273420513,0.6632540168845651,0.2409962400194764,0.27450210004308867,0.2330554973796724,0.6521909892429193
0.8608928206700148,0.8179491761983547,0.8592116013072695,0.0527307883408742,0.07517180461540351,0.054819801040068415,0.8460178660584605
0.879812602124253,0.8925159994553967,0.9062665951797868,0.11299731954985263,0.10806517350672985,0.08836008599249337,0.8928650655864199
0.5882616761982813,0.44582609953703106,0.5721047794117888,0.24118244707218506,0.25091747532069764,0.22197958136811882,0.5353975183823529
0.6416862404684485,0.42849179602397097,0.71375612745106,0.18641692876435917,0.1844535988978472,0.14346490974141066,0.5946447213144517
0.82237157883995,0.5204252621187275,0.7774182155502053,0.13557497371232896,0.18068770294619577,0.13483641701240695,0.7067383521695716
0.5605545343137385,0.39704946214595555,0.5317423236655898,0.2298252509083956,0.23324177887549602,0.20765130921209993,0.4964487733750908
0.541263701661216,0.3831014263344309,0.68046577137806,0.1858864028534307,0.16169276078205838,0.1336888968828157,0.5349436331245462
0.6974354064543012,0.45061529820261026,0.5873063895697279,0.1655006676839134,0.16005741307336988,0.14426546554448683,0.5784523647421932
0.7257008272059206,0.5293138956971704,0.6340030977668945,0.1887415924728072,0.22117088333795043,0.18973606497807072,0.6296726068899782
0.7375204248366389,0.5798206869553517,0.6769590822440383,0.22256511651875557,0.26524411363512296,0.21895576116389756,0.6647667313453159
0.9583792892156807,0.9372174564270246,0.9447929432189613,0.06778936170761152,0.09230078493188074,0.07574993620593501,0.9467965629538853
0.6326427185457855,0.378984970724408,0.7013348481754458,0.18218035647358605,0.16957375080141326,0.13975493042746356,0.5709875124818447
0.619049564270182,0.4206388718682106,0.7136178342865684,0.15052531572610656,0.1480294423466825,0.11808821702692207,0.5844354234749455
0.6990898182190105,0.4606072984749445,0.7230992136438666,0.1823234158649016,0.1478055164015053,0.12733633431876507,0.6275987767792301
0.5971073325163649,0.42683057598040913,0.7188576559096643,0.15732615961328866,0.15031204049303115,0.12256649345792803,0.5809318548021061
0.7347145629085428,0.5739621629902268,0.6730741081155167,0.21499116921568345,0.23457084716981091,0.21403383727485736,0.6605836113380539
0.6096260552832491,0.4442542381535943,0.7260306032135778,0.20642555720087286,0.20906107403331006,0.15464368254865438,0.5933036322167756
0.8549011097495212,0.6952499489379395,0.8500297862201183,0.14540118546869626,0.23030710529334372,0.14195778349263893,0.8000602816358025
0.5237715311819229,0.3145671636710201,0.4534620098039234,0.22851980048999113,0.20941230858783205,0.19520163028626764,0.4306002348856209
0.616258595452099,0.3934623502178811,0.6866821555011584,0.1903351704911459,0.19240944829235204,0.14650723998938273,0.5654677003903413
0.7189895663126671,0.5204371766067467,0.6208946078431481,0.21118020325246098,0.23683291214173396,0.20959532128594427,0.6201071169208424
0.6235736655773467,0.44027309708604856,0.7114762050654101,0.20676068780626555,0.19728290758574843,0.15871837667360833,0.5917743225762527
0.6963788466776215,0.48519497208605156,0.7457788671024793,0.16285187258464168,0.15805430958528466,0.12450553005986462,0.642450895288671
0.8792713439543073,0.7478783700981135,0.8020420581427761,0.12285402664686462,0.1793397866486726,0.15048940903023494,0.8097305907316631
0.8439440359477841,0.6887969771242612,0.7690780739379918,0.11610767753709363,0.14743927128045656,0.12519176168105114,0.767273029003268
0.6548891952614585,0.4656190427559903,0.7270829078159512,0.2321943141074653,0.24116319370271402,0.18281908224413326,0.6158637152777777
0.5891224979575488,0.4261735770697146,0.5716886233660431,0.20791691248005129,0.2088303620909822,0.18541743780993727,0.5289948994644154
0.6738319546568925,0.5423674938725829,0.7560653254357764,0.18958479729450095,0.23418040237292104,0.13734972881377625,0.657421591321714
0.5717507489106946,0.35760825163399634,0.6759046500545307,0.1679678365525725,0.16116947982457683,0.13505381412070505,0.5350878835330428
0.5714754391340043,0.2984272875817055,0.6573742170479898,0.19445972083216592,0.14430321384401398,0.1286014229533219,0.5090923145878722
0.7294104881536306,0.5991523692810735,0.6885765590959023,0.24384444186343404,0.27697767025103665,0.23845744795067667,0.672379805510167
0.6189512697440348,0.3943291292211348,0.7056853383715224,0.20525676178932792,0.19411049134765337,0.154103028810402,0.5729885791122004
0.6264459082244276,0.3826014433551249,0.7008893314270801,0.19327404869470519,0.17685908821937665,0.14750534759690825,0.5699788943355121
0.6095005276416295,0.45174760008169934,0.5763374012799652,0.19627785864612077,0.19557785309565462,0.17176679134073183,0.5458618430010893
0.9348086022603509,0.8829724945534049,0.8986332380174562,0.08120291102766153,0.16022381233075586,0.12341478321639271,0.9054714449437183
0.9110962180011276,0.8674160028595194,0.8826899509804473,0.1124137005212145,0.17231863431308567,0.1347308795077442,0.8870673906136529
0.703530518110078,0.4021118430011017,0.7221707346133706,0.1993270105650367,0.18391770611080788,0.1449225148970746,0.6092710319081336
0.6854851749728073,0.4774318321078332,0.5898982162309578,0.22149039986596827,0.23208426200211496,0.21554094163920512,0.5842717411038489
0.9389612268518728,0.9032475490196727,0.9441163705065525,0.02829633001182822,0.04815741188814904,0.03033850801521244,0.9287750487926653
0.561880872140532,0.2897365196078427,0.6492047079249,0.16577655233280786,0.1505641233550455,0.11465874910727619,0.5002740332244009
0.7243915100763223,0.44760518790851767,0.7500199993192657,0.1345561982497585,0.1551873606938794,0.10117209178973277,0.6406722324346406
0.4050883374183015,0.244395935457509,0.3909220111655835,0.2091870650736799,0.19886668390313086,0.18411664266040628,0.34680209468046486
0.700736145152555,0.4809070329520702,0.5991706665305245,0.20287496276090108,0.21099643978209856,0.19302141386747929,0.5936046148783588
0.5437010654956558,0.3525437431917174,0.4780684061819182,0.25547287481736725,0.2519499866796407,0.2310319061315964,0.458104404956427
0.8057589528867742,0.7337873604303224,0.8314729711329844,0.1666897875527204,0.2180857945608397,0.12877622155892252,0.790339761483297
0.734964767156892,0.553230528322445,0.6513659109477347,0.23238425498066378,0.27532230578313716,0.24329333858675148,0.6465204021423384
0.5343486179193987,0.37381706154683964,0.661740025871501,0.2244307599755808,0.2167031557182454,0.16810146611925986,0.5233019017792302
0.5866732196350889,0.4028786254084957,0.6865264161220636,0.2223511418918796,0.20494763938759958,0.17354098916550129,0.5586927537218591
